Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Greenland,06/10/2024,11971,,21,,High income,European Region,56243,,212844.2651,373.3797984,,,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Grenada,06/10/2024,19693,,238,,Upper middle income,Region of the Americas,124610,,158037.0757,1909.959072,,,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,192748603,3034385,1215,971,187817.7158,2956.759481,1.183917917,0.946159916
Guadeloupe,06/10/2024,203235,,1021,,,,396051,,513153.609,2577.950819,,,18263909,105690,2,0,,,,,1310925,4286,3,0,,,,
Guam,06/10/2024,52287,,419,,High income,Western Pacific Region,170534,,306607.48,2456.988049,,,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,208575380,421546,2020,11,108389.7607,219.063583,1.049727521,0.005716338
Guatemala,06/10/2024,1250393,0,20203,0,Upper middle income,Region of the Americas,17608483,,71010.8304,1147.34472,0,0,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,192748603,3034385,1215,971,187817.7158,2956.759481,1.183917917,0.946159916
Guernsey,06/10/2024,35326,,67,,,,63065,,560152.2239,1062.395941,,,18263909,105690,2,0,,,,,1310925,4286,3,0,,,,
Guinea,06/10/2024,38582,6,468,0,Lower middle income,African Region,13531906,,2851.187408,34.58492839,0.443396518,0,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Guinea-Bissau,06/10/2024,9614,,177,,Low income,African Region,2060721,,4665.357416,85.8922678,,,1944396,43529,11,0,2707.110713,60.60381847,0.015314894,0,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Guyana,06/10/2024,74487,0,1302,0,High income,Region of the Americas,804567,,92580.2326,1618.261748,0,0,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,192748603,3034385,1215,971,187817.7158,2956.759481,1.183917917,0.946159916
Haiti,06/10/2024,34553,2,860,0,Lower middle income,Region of the Americas,11447569,,3018.370101,75.12512045,0.174709582,0,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,192748603,3034385,1215,971,187817.7158,2956.759481,1.183917917,0.946159916
Vatican City,06/10/2024,26,,0,,,,511,,50880.62622,0,,,18263909,105690,2,0,,,,,1310925,4286,3,0,,,,
Honduras,06/10/2024,472910,0,11114,0,Lower middle income,Region of the Americas,10278345,,46010.32559,1081.302486,0,0,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,192748603,3034385,1215,971,187817.7158,2956.759481,1.183917917,0.946159916
Hungary,06/10/2024,2234709,816,49080,6,High income,European Region,9709786,,230150.1804,5054.694305,84.03892733,0.617933289,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Iceland,06/10/2024,210618,11,186,0,High income,European Region,370335,,568722.913,502.2479647,29.70283662,0,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
India,06/10/2024,45043792,187,533648,2,Lower middle income,South-East Asia Region,1407563842,,32001.24261,379.1288069,0.132853654,0.001420895,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,61319519,808845,518,6,29817.81336,393.3166737,0.251887614,0.002917617
Indonesia,06/10/2024,6829624,14,162059,0,Upper middle income,South-East Asia Region,273753191,,24948.10736,591.9894464,0.051140956,0,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,61319519,808845,518,6,29817.81336,393.3166737,0.251887614,0.002917617
International commercial vessel,06/10/2024,29,,0,,,,,,,,,,18263909,105690,2,0,,,,,1310925,4286,3,0,,,,
American Samoa,06/10/2024,4,,0,,High income,,45035,,88.81980682,0,,,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,1310925,4286,3,0,,,,
International conveyance (Diamond Princess),06/10/2024,712,,13,,,,,,,,,,18263909,105690,2,0,,,,,1310925,4286,3,0,,,,
Kiribati,06/10/2024,2,,0,,Lower middle income,,128874,,15.5190341,0,,,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,1310925,4286,3,0,,,,
Solomon Islands,06/10/2024,5,,0,,Lower middle income,,707851,,7.063633448,0,,,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,1310925,4286,3,0,,,,
Vanuatu,06/10/2024,12,,0,,Lower middle income,,319137,,37.60140629,0,,,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,1310925,4286,3,0,,,,
Iran,06/10/2024,7627863,,146837,,Upper middle income,Eastern Mediterranean Region,87923432,,86755.74675,1670.055373,,,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,23417911,351975,0,0,30756.04211,462.2683007,0,0
Iraq,06/10/2024,2465545,,25375,,Upper middle income,Eastern Mediterranean Region,43533592,,56635.45981,582.8832135,,,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,23417911,351975,0,0,30756.04211,462.2683007,0,0
Ireland,06/10/2024,1749670,396,9892,5,High income,European Region,4986526,,350879.5502,1983.745798,79.41400486,1.002702082,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Isle of Man,06/10/2024,38008,,116,,High income,,84263,,451063.9308,1376.64218,,,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,1310925,4286,3,0,,,,
Israel,06/10/2024,4841558,0,12707,0,High income,European Region,8900059,,543991.6747,1427.743344,0,0,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Italy,06/10/2024,26826486,0,197542,0,High income,European Region,59240329,,452841.6107,3334.586477,0,0,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Jamaica,06/10/2024,157308,6,3619,0,Upper middle income,Region of the Americas,2827695,,55631.17663,1279.841001,2.121869579,0,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,192748603,3034385,1215,971,187817.7158,2956.759481,1.183917917,0.946159916
Japan,06/10/2024,33803572,,74694,,High income,Western Pacific Region,124612530,,271269.4462,599.4100272,,,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,208575380,421546,2020,11,108389.7607,219.063583,1.049727521,0.005716338
Jersey,06/10/2024,66391,,161,,,,109618,,605657.8299,1468.736886,,,18263909,105690,2,0,,,,,1310925,4286,3,0,,,,
Jordan,06/10/2024,1746997,,14122,,Lower middle income,Eastern Mediterranean Region,11148278,,156705.5468,1266.74272,,,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,23417911,351975,0,0,30756.04211,462.2683007,0,0
Kazakhstan,06/10/2024,1504370,0,19072,0,Upper middle income,European Region,19196465,,78367.03268,993.5162542,0,0,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Kenya,06/10/2024,344109,0,5689,0,Lower middle income,African Region,53005614,,6491.934986,107.3282539,0,0,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Kiribati,06/10/2024,5085,,24,,Lower middle income,Western Pacific Region,128874,,39457.14419,186.2284091,,,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,208575380,421546,2020,11,108389.7607,219.063583,1.049727521,0.005716338
Kosovo,06/10/2024,274279,,3212,,Upper middle income,European Region,1662009,,165028.5889,1932.600846,,,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Kuwait,06/10/2024,667290,,2570,,High income,Eastern Mediterranean Region,4250114,,157005.2003,604.6896624,,,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,23417911,351975,0,0,30756.04211,462.2683007,0,0
Kyrgyzstan,06/10/2024,88953,0,1024,0,Lower middle income,European Region,6527743,,13626.91515,156.8689209,0,0,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Laos,06/10/2024,219060,,671,,Lower middle income,Western Pacific Region,7425057,,29502.80382,90.36967662,,,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,208575380,421546,2020,11,108389.7607,219.063583,1.049727521,0.005716338
Latvia,06/10/2024,977765,0,7475,0,High income,European Region,1873919,,521775.4876,3988.966439,0,0,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Lebanon,06/10/2024,1239904,,10947,,Lower middle income,Eastern Mediterranean Region,5592631,,221703.1662,1957.397154,,,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,23417911,351975,0,0,30756.04211,462.2683007,0,0
Lesotho,06/10/2024,36138,,709,,Lower middle income,African Region,2281454,,15839.89859,310.7667303,,,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Liberia,06/10/2024,7932,0,294,0,Low income,African Region,5193416,,1527.318435,56.61013868,0,0,1944396,43529,11,0,2707.110713,60.60381847,0.015314894,0,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Libya,06/10/2024,507269,,6437,,Upper middle income,Eastern Mediterranean Region,6735277,,75315.23945,955.7142193,,,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,23417911,351975,0,0,30756.04211,462.2683007,0,0
Liechtenstein,06/10/2024,21600,3,89,0,High income,,39039,,553292.861,2279.771511,76.84623069,0,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,1310925,4286,3,0,,,,
Lithuania,06/10/2024,1408189,2430,9831,4,High income,European Region,2786651,,505333.8219,3527.890647,872.0144719,1.435414768,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Luxembourg,06/10/2024,395224,282,1000,0,High income,European Region,639321,,618193.3645,1564.159475,441.0929721,0,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Madagascar,06/10/2024,68574,1,1428,0,Low income,African Region,28915653,,2371.518291,49.38501648,0.034583345,0,1944396,43529,11,0,2707.110713,60.60381847,0.015314894,0,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Malawi,06/10/2024,89168,,2686,,Low income,African Region,19889742,,4483.114964,135.0444868,,,1944396,43529,11,0,2707.110713,60.60381847,0.015314894,0,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Malaysia,06/10/2024,5315779,811,37351,0,Upper middle income,Western Pacific Region,33573874,,158330.82,1112.501941,24.15568725,0,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,208575380,421546,2020,11,108389.7607,219.063583,1.049727521,0.005716338
Maldives,06/10/2024,186694,,316,,Upper middle income,South-East Asia Region,521457,,358023.768,605.9943581,,,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,61319519,808845,518,6,29817.81336,393.3166737,0.251887614,0.002917617
Mali,06/10/2024,33170,0,743,0,Low income,African Region,21904983,,1514.267324,33.91922285,0,0,1944396,43529,11,0,2707.110713,60.60381847,0.015314894,0,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Malta,06/10/2024,123484,5,1158,8,High income,European Region,526748,,234427.0885,2198.394678,9.492205001,15.187528,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Marshall Islands,06/10/2024,16297,,17,,Upper middle income,Western Pacific Region,42050,,387562.4257,404.2806183,,,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,208575380,421546,2020,11,108389.7607,219.063583,1.049727521,0.005716338
Martinique,06/10/2024,230354,,1104,,,,368796,,624610.896,2993.524876,,,18263909,105690,2,0,,,,,1310925,4286,3,0,,,,
Mauritania,06/10/2024,63876,1,997,0,Lower middle income,African Region,4614974,,13841.03139,216.0358867,0.216685944,0,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Mauritius,06/10/2024,328990,55,1074,0,Upper middle income,African Region,1298915,,253280.6227,826.8439428,42.34303245,0,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Mayotte,06/10/2024,42027,,187,,,,316014,,132990.9434,591.7459353,,,18263909,105690,2,0,,,,,1310925,4286,3,0,,,,
Mexico,06/10/2024,7622218,89,334782,5,Upper middle income,Region of the Americas,126705138,,60157.13428,2642.213294,0.70241824,0.039461699,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,192748603,3034385,1215,971,187817.7158,2956.759481,1.183917917,0.946159916
Micronesia (Federated States of),06/10/2024,31765,,62,,Lower middle income,Western Pacific Region,113131,,280780.6879,548.0372312,,,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,208575380,421546,2020,11,108389.7607,219.063583,1.049727521,0.005716338
Monaco,06/10/2024,17181,,67,,High income,European Region,36686,,468325.7919,1826.309764,,,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Mongolia,06/10/2024,1011489,,2136,,Upper middle income,Western Pacific Region,3347782,,302137.0567,638.0343762,,,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,208575380,421546,2020,11,108389.7607,219.063583,1.049727521,0.005716338
Montenegro,06/10/2024,251280,0,2654,0,Upper middle income,European Region,627859,,400217.2462,4227.06372,0,0,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
Montserrat,06/10/2024,1403,,8,,,Region of the Americas,4417,,317636.4048,1811.184062,,,18263909,105690,2,0,,,,,192748603,3034385,1215,971,187817.7158,2956.759481,1.183917917,0.946159916
Morocco,06/10/2024,1279115,,16305,,Lower middle income,Eastern Mediterranean Region,37076584,,34499.26779,439.7654325,,,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,23417911,351975,0,0,30756.04211,462.2683007,0,0
Mozambique,06/10/2024,233843,0,2252,0,Low income,African Region,32077072,,7290.035699,70.20590907,0,0,1944396,43529,11,0,2707.110713,60.60381847,0.015314894,0,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Myanmar (Burma),06/10/2024,643180,25,19494,0,Lower middle income,South-East Asia Region,53798084,,11955.44436,362.3549121,0.464700564,0,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,61319519,808845,518,6,29817.81336,393.3166737,0.251887614,0.002917617
Namibia,06/10/2024,172556,,4110,,Upper middle income,African Region,2530151,,68199.88214,1624.408978,,,222897451,2541431,3109,21,88456.15598,1008.55894,1.233796922,0.008333784,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Nauru,06/10/2024,5393,,1,,High income,Western Pacific Region,12511,,431060.6666,79.9296619,,,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,208575380,421546,2020,11,108389.7607,219.063583,1.049727521,0.005716338
Nepal,06/10/2024,1003450,,12031,,Lower middle income,South-East Asia Region,30034989,,33409.36799,400.566153,,,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,61319519,808845,518,6,29817.81336,393.3166737,0.251887614,0.002917617
Netherlands,06/10/2024,8640496,474,22986,0,High income,European Region,17501696,,493694.7825,1313.358431,27.08308955,0,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,280162405,2275955,75365,238,300988.1094,2445.13675,80.96721209,0.255691587
New Caledonia,06/10/2024,80203,,314,,High income,Western Pacific Region,287800,,278676.164,1091.035441,,,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,208575380,421546,2020,11,108389.7607,219.063583,1.049727521,0.005716338
New Zealand,06/10/2024,2649413,905,4430,4,High income,Western Pacific Region,5129727,,516482.2611,863.5937156,176.4226439,0.779768592,455257845,3452781,75843,1203,365502.9198,2772.058847,60.89041244,0.965826328,208575380,421546,2020,11,108389.7607,219.063583,1.049727521,0.005716338
Nicaragua,06/10/2024,16194,0,245,0,Lower middle income,Region of the Americas,6850540,,2363.90124,35.76360404,0,0,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,192748603,3034385,1215,971,187817.7158,2956.759481,1.183917917,0.946159916
Niger,06/10/2024,9528,1,315,0,Low income,African Region,25252722,,377.3058603,12.47390281,0.039599691,0,1944396,43529,11,0,2707.110713,60.60381847,0.015314894,0,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Nigeria,06/10/2024,267189,,3155,,Lower middle income,African Region,213401323,,1252.049407,14.7843507,,,78216008,927984,278,2,23026.67518,273.1970947,0.081842782,0.000588797,9044866,174423,122,0,7779.4726,150.0209013,0.104931975,0
Niue,06/10/2024,1092,,0,,,Western Pacific Region,1937,,563758.3893,0,,,18263909,105690,2,0,,,,,208575380,421546,2020,11,108389.7607,219.063583,1.049727521,0.005716338
